Region,Country ,Exchange,Name,Forex,Symbol,ISIN,SEDOL,Close(local),Mcap(local),Mcap(USD),Industry,Supersector,1 Day Close,1 Week Close,2 Week Close,1 Month Close,2 Month Close,3 Month Close,1 Day Change %,1 Day Change % (USD),1 Week Change %,1 Week Change % (USD),2 Week Change %,2 Week Change % (USD),1 Month Change %,1 Month Change % (USD),2 Month Change %,2 Month Change % USD,3 Month Change %,3 Month Change % (USD),RecScore
Asia Pacific,JP,TSE,JS Group Corp.,JPY,5938.T,JP3626800001,6900212,1106,3.0849E+11,3123319095,Industrials,Construction & Materials,1173,1150,1040,1022,1210,1380,-0.0571185,-0.064230446,-0.03826087,-0.052331067,0.063461538,0.057162812,0.082191781,0.078630856,-0.085950413,-0.168869158,-0.198550725,-0.26825255,0.314247372
Asia Pacific,JP,TSE,Nippon Sheet Glass Co. Ltd.,JPY,5202.T,JP3686800008,6641447,242,1.61801E+11,1638163826,Industrials,Construction & Materials,267,229,205,208,224,291,-0.093632959,-0.100469485,0.056768559,0.041308085,0.180487805,0.173495949,0.163461538,0.159633197,0.080357143,-0.017648326,-0.16838488,-0.24071022,0.45375279
Asia Pacific,JP,TSE,Kyowa Exeo Corp.,JPY,1951.T,JP3254200003,6499420,800,94241936800,954155477,Industrials,Construction & Materials,842,809,746,800,869,961,-0.049881235,-0.05704777,-0.011124845,-0.025592041,0.072386059,0.066034474,0,-0.003290474,-0.079401611,-0.162914436,-0.167533819,-0.239933175,0.313181505
Asia Pacific,JP,TSE,Taiheiyo Cement Corp.,JPY,5233.T,JP3449020001,6660204,144,1.34803E+11,1364815282,Industrials,Construction & Materials,159,152,142,142,126,170,-0.094339623,-0.101170818,-0.052631579,-0.066491534,0.014084507,0.008078233,0.014084507,0.010747688,0.142857143,0.039181936,-0.152941176,-0.226609652,0.302780954
Asia Pacific,JP,TSE,Toto Ltd.,JPY,5332.T,JP3596200000,6897466,492,1.51886E+11,1537771598,Industrials,Construction & Materials,526,515,449,414,485,558,-0.064638783,-0.071694006,-0.044660194,-0.05863677,0.095768374,0.089278299,0.188405797,0.184495378,0.01443299,-0.077592116,-0.11827957,-0.194962556,0.29931242
Asia Pacific,JP,TSE,Obayashi Corp.,JPY,1802.T,JP3190000004,6656407,478,3.44346E+11,3486344532,Industrials,Construction & Materials,500,470,448,417,430,530,-0.044,-0.051210896,0.017021277,0.002142304,0.066964286,0.060644813,0.146282974,0.142511158,0.111627907,0.010785686,-0.098113208,-0.176550056,0.347991432
Asia Pacific,JP,TSE,Panasonic Electric Works Co. Ltd.,JPY,6991.T,JP3867600003,6572729,716,2.57845E+11,2610555027,Industrials,Construction & Materials,735,708,638,586,720,788,-0.02585034,-0.033198135,0.011299435,-0.003495827,0.122257053,0.11561009,0.221843003,0.21782256,-0.005555556,-0.095767385,-0.091370558,-0.170393813,0.433786872
Asia Pacific,JP,OSE,Kinden Corp.,JPY,1944.OS,JP3263000006,6492924,800,1.2113E+11,1226379738,Industrials,Construction & Materials,809,750,697,676,798,809,-0.011124845,-0.018583712,0.066666667,0.051061384,0.147776184,0.129067343,0.183431953,0.16722464,0.002506266,-0.097952754,-0.011124845,-0.106552187,0.495215942
Asia Pacific,JP,TSE,Comsys Holdings Corp.,JPY,1721.T,JP3305530002,6687247,824,1.12565E+11,1139666912,Industrials,Construction & Materials,874,808,774,701,771,829,-0.057208238,-0.064319507,0.01980198,0.004882326,0.064599483,0.058294017,0.175463623,0.17159579,0.068741894,-0.028209889,-0.006031363,-0.092476545,0.367166452
Asia Pacific,JP,TSE,Asahi Glass Co. Ltd.,JPY,5201.T,JP3112000009,6055208,519,5.98873E+11,6063312963,Industrials,Construction & Materials,570,546,466,455,479,504,-0.089473684,-0.096341583,-0.049450549,-0.063357043,0.113733906,0.089156272,0.140659341,0.118441403,0.083507307,-0.030784944,0.029761905,-0.07506617,0.367773703
Asia Pacific,JP,TSE,SBI Holdings Inc.,JPY,8473.T,JP3436120004,6309466,10190,1.58795E+11,1607727888,Financials,Financial Services,11280,10370,8590,7950,11080,13550,-0.096631206,-0.103445117,-0.017357763,-0.031733772,0.186263097,-0.218712946,0.281761006,-0.153581432,-0.08032491,-0.445956858,-0.24797048,-0.545085705,0.143669271
Asia Pacific,JP,TSE,Orix Corp.,JPY,8591.T,JP3200450009,6661144,3170,2.81264E+11,2847669112,Financials,Financial Services,3780,3380,2275,2175,4030,4990,-0.161375661,-0.167701219,-0.062130178,-0.075851168,0.393406593,0.34290666,0.457471264,0.408369094,-0.213399504,-0.306571424,-0.364729459,-0.437669331,0.470555645
Asia Pacific,JP,TSE,Takefuji Corp.,JPY,8564.T,JP3463200000,6876067,461,55740151020,564342926,Financials,Financial Services,528,489,344,333,647,724,-0.126893939,-0.133479586,-0.057259714,-0.071051959,0.340116279,0.332178968,0.384384384,0.379829101,-0.28748068,-0.352117445,-0.363259669,-0.418636802,0.506434138
Asia Pacific,JP,TSE,Nomura Holdings Inc.,JPY,8604.T,JP3762600009,6643108,495,9.43519E+11,9552692386,Financials,Financial Services,551,543,481,415,593,729,-0.101633394,-0.108409574,-0.08839779,-0.101734487,0.029106029,0.023010785,0.192771084,0.188846301,-0.165261383,-0.240985369,-0.320987654,-0.380041173,0.331847589
Asia Pacific,JP,TSE,Promise Co. Ltd.,JPY,8574.T,JP3833750007,6703295,1542,1.37277E+11,1389865447,Financials,Financial Services,1653,1647,1277,1360,1671,2250,-0.067150635,-0.074186912,-0.063752277,-0.077449537,0.207517619,0.200365669,0.133823529,0.130092711,-0.077199282,-0.160911893,-0.314666667,-0.37426992,0.252695164
Asia Pacific,JP,TSE,Acom Co. Ltd.,JPY,8572.T,JP3108600002,6049784,2780,2.44822E+11,2478711212,Financials,Financial Services,3070,3230,2775,2485,3180,3760,-0.094462541,-0.101292809,-0.139318885,-0.151910609,0.001801802,-0.019419065,0.118712274,0.097914595,-0.125786164,-0.217293636,-0.260638298,-0.335303067,0.273561501
Asia Pacific,JP,TSE,Credit Saison Co. Ltd.,JPY,8253.T,JP3271400008,6591809,955,1.59395E+11,1613801702,Financials,Financial Services,1070,964,824,663,900,1217,-0.107476636,-0.114208742,-0.0093361,-0.023829466,0.158980583,0.152116111,0.440422323,0.435682649,0.061111111,-0.035148439,-0.215283484,-0.283530066,0.463312883
Asia Pacific,JP,TSE,Daiwa Securities Group Inc.,JPY,8601.T,JP3502200003,6251448,428,5.76231E+11,5834071911,Financials,Financial Services,462,438,391,346,504,526,-0.073593074,-0.080580756,-0.02283105,-0.037126986,0.094629156,0.088145828,0.23699422,0.232923921,-0.150793651,-0.227830089,-0.186311787,-0.257078029,0.496553432
Asia Pacific,JP,TSE,Mitsubishi UFJ Lease & Finance Co. Ltd.,JPY,8593.T,JP3499800005,6268976,2060,1.36515E+11,1382152778,Financials,Financial Services,2335,2180,1754,1758,2160,2245,-0.117773019,-0.124427462,-0.055045872,-0.068870505,0.174458381,0.045946314,0.171786121,0.046329888,-0.046296296,-0.223100604,-0.082405345,-0.249436009,0.320205625
Asia Pacific,JP,TSE,Matsui Securities Co. Ltd.,JPY,8628.T,JP3863800003,6373892,642,91982564977,931280395,Financials,Financial Services,673,624,602,557,685,743,-0.046062407,-0.053257748,0.028846154,0.013794183,0.066445183,0.060128785,0.152603232,0.14881062,-0.062773723,-0.14779496,-0.135935397,-0.21108286,0.49771661
Asia Pacific,JP,TSE,Aeon Credit Service Co. Ltd.,JPY,8570.T,JP3131400008,6037734,894,77010900968,779699308,Financials,Financial Services,976,865,801,785,821,938,-0.084016393,-0.090925455,0.033526012,0.018405575,0.116104869,0.109494344,0.138853503,0.135106134,0.088915956,-0.009865932,-0.046908316,-0.12979844,0.445128995
Asia Pacific,JP,TSE,Shinko Securities Co. Ltd.,JPY,8606.T,JP3373800006,6631501,191,1.02045E+11,1033159077,Financials,Financial Services,212,202,171,173,184,192,-0.099056604,-0.105852221,-0.054455446,-0.068288717,0.116959064,0.110343479,0.104046243,0.100413406,0.038043478,-0.056123473,-0.005208333,-0.091725094,0.436979825
Asia Pacific,JP,TSE,Sapporo Holdings Ltd.,JPY,2501.T,JP3320800000,6776907,373,1.46407E+11,1482300193,Consumer Goods,Food & Beverage,424,394,340,313,423,559,-0.120283019,-0.126918529,-0.053299492,-0.067149675,0.097058824,0.090561106,0.191693291,0.187772054,-0.11820331,-0.198196207,-0.33273703,-0.390768709,0.355154841
Asia Pacific,JP,TSE,Ajinomoto Co. Inc.,JPY,2802.T,JP3119600009,6010906,695,4.87145E+11,4932118122,Consumer Goods,Food & Beverage,712,693,653,666,784,971,-0.023876404,-0.031239089,0.002886003,-0.011786172,0.06431853,0.058014728,0.043543544,0.04010979,-0.113520408,-0.193938119,-0.284243048,-0.346492236,0.258781209
Asia Pacific,JP,TSE,Asahi Breweries Ltd.,JPY,2502.T,JP3116000005,6054409,1176,5.46635E+11,5534425550,Consumer Goods,Food & Beverage,1261,1212,1171,1235,1406,1539,-0.06740682,-0.074441164,-0.02970297,-0.04389837,0.004269855,-0.014128256,-0.047773279,-0.062742605,-0.163584637,-0.248945338,-0.235867446,-0.311024494,0.354059682
Asia Pacific,JP,TSE,Nippon Meat Packers Inc.,JPY,2282.T,JP3743000006,6640767,1025,2.22049E+11,2248143555,Consumer Goods,Food & Beverage,1097,1041,974,956,1152,1347,-0.065633546,-0.072681265,-0.015369837,-0.029774929,0.052361396,0.046128414,0.072175732,0.068647765,-0.110243056,-0.190958074,-0.23904974,-0.305229377,0.2502343
Asia Pacific,JP,TSE,Coca-Cola West Co. Ltd.,JPY,2579.T,JP3293200006,6163286,1576,1.11396E+11,1127833748,Consumer Goods,Food & Beverage,1599,1529,1498,1545,1859,1945,-0.01438399,-0.021818273,0.030739045,0.015659382,0.052069426,-0.012528637,0.020064725,-0.04003288,-0.152232383,-0.272159052,-0.189717224,-0.30147524,0.366773779
Asia Pacific,JP,TSE,Yamazaki Baking Co. Ltd.,JPY,2212.T,JP3935600001,6985509,1056,2.03208E+11,2057387711,Consumer Goods,Food & Beverage,1072,1056,1067,1231,1220,1379,-0.014925373,-0.022355573,0,-0.014629952,-0.010309278,-0.016171071,-0.142160845,-0.144983543,-0.13442623,-0.212947452,-0.234227701,-0.300826709,0.145033666
Asia Pacific,JP,TSE,Kikkoman Corp.,JPY,2801.T,JP3240400006,6490809,822,1.70866E+11,1729940979,Consumer Goods,Food & Beverage,882,828,782,745,876,1051,-0.068027211,-0.075056876,-0.007246377,-0.021770315,0.051150895,0.044925083,0.103355705,0.09972514,-0.061643836,-0.146767572,-0.217887726,-0.285907818,0.285615428
Asia Pacific,JP,TSE,Toyo Suisan Kaisha Ltd.,JPY,2875.T,JP3613000003,6899967,2025,2.06532E+11,2091038528,Consumer Goods,Food & Beverage,2085,2155,2205,2350,2395,2580,-0.028776978,-0.036102699,-0.060324826,-0.074072229,-0.081632653,-0.087072008,-0.138297872,-0.141133282,-0.154488518,-0.231189773,-0.215116279,-0.283377402,0.147602066
Asia Pacific,JP,TSE,Meiji Seika Kaisha Ltd.,JPY,2202.T,JP3917000006,6576185,346,1.31195E+11,1328283829,Consumer Goods,Food & Beverage,346,345,342,324,372,428,0,-0.007542779,0.002898551,-0.011773807,0.011695906,0.00570378,0.067901235,0.064387332,-0.069892473,-0.154267927,-0.191588785,-0.261896088,0.267079903
Asia Pacific,JP,TSE,Nichirei Corp.,JPY,2871.T,JP3665200006,6640864,349,1.0247E+11,1037463280,Consumer Goods,Food & Beverage,360,349,340,325,352,425,-0.030555556,-0.03786786,0,-0.014629952,0.026470588,0.020390954,0.073846154,0.07031269,-0.008522727,-0.098465388,-0.178823529,-0.250241024,0.419286643
Asia Pacific,JP,TSE,House Foods Corp.,JPY,2810.T,JP3765400001,6440503,1368,1.2445E+11,1260001407,Consumer Goods,Food & Beverage,1423,1379,1370,1415,1504,1598,-0.038650738,-0.045901982,-0.007976795,-0.022490047,-0.001459854,-0.017319421,-0.033215548,-0.046051303,-0.090425532,-0.181224844,-0.143929912,-0.226213314,0.288301459
Asia Pacific,JP,TSE,Meiji Dairies Corp.,JPY,2261.T,JP3917800009,6576088,410,1.33643E+11,1353073825,Consumer Goods,Food & Beverage,410,395,395,371,428,478,0,-0.007542779,0.037974684,0.022789163,0.037974684,0.031826911,0.105121294,0.10148492,-0.042056075,-0.12895673,-0.142259414,-0.216856879,0.384883761
Asia Pacific,JP,TSE,Q.P. Corp.,JPY,2809.T,JP3244800003,6714509,1061,1.35079E+11,1367612043,Consumer Goods,Food & Beverage,1016,1014,999,1081,1168,1234,0.044291339,0.03641448,0.046351085,0.031043018,0.062062062,0.055771625,-0.018501388,-0.021730984,-0.091609589,-0.174014957,-0.140194489,-0.214971541,0.3644609
Asia Pacific,JP,TSE,Kirin Holdings Co. Ltd.,JPY,2503.T,JP3258000003,6493745,1042,9.95473E+11,10078698140,Consumer Goods,Food & Beverage,1090,1011,948,918,1145,1176,-0.044036697,-0.051247317,0.03066271,0.015584164,0.099156118,0.092645978,0.135076253,0.131341313,-0.089956332,-0.172511677,-0.113945578,-0.19100549,0.365161917
Asia Pacific,JP,TSE,Nisshin Seifun Group Inc.,JPY,2002.T,JP3676800000,6640961,1053,2.34068E+11,2369831966,Consumer Goods,Food & Beverage,1097,1048,1011,982,991,1172,-0.040109389,-0.047349631,0.004770992,-0.009928759,0.041543027,0.03537412,0.072301426,0.068773045,0.062563068,-0.033828197,-0.101535836,-0.17967502,0.403222502
Asia Pacific,JP,TSE,Ito En Ltd.,JPY,2593.T,JP3143000002,6455789,1205,77383314094,783469817,Consumer Goods,Food & Beverage,1242,1150,1160,1213,1256,1322,-0.02979066,-0.037108735,0.047826087,0.032496441,0.038793103,0.032640485,-0.006595218,-0.009863991,-0.040605096,-0.127637377,-0.088502269,-0.167774978,0.40201134
Asia Pacific,JP,TSE,Yakult Honsha Co. Ltd.,JPY,2267.T,JP3931600005,6985112,1754,2.82718E+11,2862390017,Consumer Goods,Food & Beverage,1922,1723,1579,1534,1848,1909,-0.087408949,-0.094292422,0.017991875,0.003098702,0.110829639,0.104250358,0.143415906,0.139653524,-0.050865801,-0.136967275,-0.081194343,-0.16110262,0.304143412
Asia Pacific,JP,TSE,Nissin Foods Holdings Co. Ltd.,JPY,2897.T,JP3675600005,6641760,2900,2.97125E+11,3008253826,Consumer Goods,Food & Beverage,2995,3040,3030,2930,3100,3120,-0.031719533,-0.039023058,-0.046052632,-0.060008836,-0.04290429,-0.048573028,-0.010238908,-0.013495692,-0.064516129,-0.149379302,-0.070512821,-0.151350067,0.266601476
Asia Pacific,JP,TSE,Takara Holdings Inc.,JPY,2531.T,JP3459600007,6870382,492,1.06793E+11,1081233098,Consumer Goods,Food & Beverage,510,487,473,397,436,528,-0.035294118,-0.042570681,0.01026694,-0.004513217,0.040169133,0.034008364,0.23929471,0.235216841,0.128440367,0.026072989,-0.068181818,-0.149221792,0.475232039
Asia Pacific,JP,TSE,Kagome Co. Ltd.,JPY,2811.T,JP3208200000,6480770,1426,1.19431E+11,1209185335,Consumer Goods,Food & Beverage,1486,1475,1492,1415,1407,1519,-0.040376851,-0.047615075,-0.033220339,-0.047364279,-0.044235925,-0.049896775,0.007773852,0.004457797,0.013503909,-0.078436915,-0.06122449,-0.14286954,0.410720048
Asia Pacific,JP,TSE,Ezaki Glico Co. Ltd.,JPY,2206.T,JP3161200005,6327703,983,1.19968E+11,1214624435,Consumer Goods,Food & Beverage,1014,1007,966,877,839,929,-0.030571992,-0.037884173,-0.023833168,-0.038114442,0.017598344,0.011571259,0.120866591,0.117178408,0.171632896,0.065347274,0.058127018,-0.033898,0.331757593
Asia Pacific,JP,TSE,Kissei Pharmaceutical Co. Ltd.,JPY,4547.T,JP3240600001,6494061,1923,92453587718,936049280,Health Care,Health Care,2065,1981,2005,2100,2330,2790,-0.068765133,-0.075789231,-0.029278142,-0.043479757,-0.040897756,-0.046578377,-0.084285714,-0.087298849,-0.174678112,-0.249547851,-0.310752688,-0.370696339,0.169572559
Asia Pacific,JP,TSE,Takeda Pharmaceutical Co. Ltd.,JPY,4502.T,JP3463000004,6870445,3400,2.36534E+12,23947941554,Health Care,Health Care,3610,3520,3310,3940,4250,4640,-0.058171745,-0.065275747,-0.034090909,-0.048222113,0.027190332,-0.012746553,-0.137055838,-0.168410591,-0.2,-0.296689219,-0.267241379,-0.353149736,0.227716382
Asia Pacific,JP,TSE,Mitsubishi Tanabe Pharma Corp.,JPY,4508.T,JP3469000008,6870984,971,2.18576E+11,2212984470,Health Care,Health Care,968,1115,1061,1129,1334,1347,0.003099174,-0.004466982,-0.129147982,-0.141888506,-0.084825636,-0.09024608,-0.139946856,-0.142776839,-0.272113943,-0.338144713,-0.279138827,-0.341831927,0.219382265
Asia Pacific,JP,TSE,Kaken Pharmaceutical Co. Ltd.,JPY,4521.T,JP3207000005,6481643,829,72752608091,736586087,Health Care,Health Care,863,832,830,913,990,988,-0.039397451,-0.046643063,-0.003605769,-0.01818297,-0.001204819,-0.140001653,-0.092004381,-0.216113022,-0.162626263,-0.340492003,-0.160931174,-0.336434418,0.239565122
Asia Pacific,JP,OSE,Rohto Pharmaceutical Co. Ltd.,JPY,4527.OS,JP3982400008,6747367,892,1.04933E+11,1062394194,Health Care,Health Care,919,900,925,1015,1116,1243,-0.029379761,-0.036700935,-0.008888889,-0.023388798,-0.035675676,-0.024253145,-0.121182266,-0.108417841,-0.200716846,-0.260234199,-0.282381335,-0.333081367,0.237168471
Asia Pacific,JP,TSE,Shionogi & Co. Ltd.,JPY,4507.T,JP3347200002,6804682,1684,5.35006E+11,5416686626,Health Care,Health Care,1692,1609,1580,1592,1940,2295,-0.004728132,-0.012235248,0.046612803,0.031300907,0.065822785,0.059510073,0.057788945,0.054308317,-0.131958763,-0.210703823,-0.266230937,-0.330046632,0.461008047
Asia Pacific,JP,TSE,Daiichi Sankyo Co. Ltd.,JPY,4568.T,JP3475350009,B0J7D91,1648,1.0735E+12,10868641921,Health Care,Health Care,1707,1576,1518,1680,2040,2100,-0.034563562,-0.041845635,0.045685279,0.030386953,0.085638999,0.040181707,-0.019047619,-0.057632672,-0.192156863,-0.292004711,-0.215238095,-0.309399679,0.221064759
Asia Pacific,JP,TSE,Tsumura & Co.,JPY,4540.T,JP3535800001,6906919,2550,1.80034E+11,1822762351,Health Care,Health Care,2560,2515,2540,2600,2980,3330,-0.00390625,-0.011419565,0.013916501,-0.000917049,0.003937008,-0.002009163,-0.019230769,-0.022457966,-0.144295302,-0.221921243,-0.234234234,-0.300832674,0.325291053
Asia Pacific,JP,TSE,Eisai Co. Ltd.,JPY,4523.T,JP3160400002,6307200,2880,7.8109E+11,7908170729,Health Care,Health Care,2980,2975,2800,2995,3330,3700,-0.033557047,-0.040846712,-0.031932773,-0.046095551,0.028571429,0.022479351,-0.038397329,-0.041561458,-0.135135135,-0.213592048,-0.221621622,-0.289316977,0.378727491
Asia Pacific,JP,TSE,Astellas Pharma Inc.,JPY,4503.T,JP3942400007,6985383,3020,1.38597E+12,14032295414,Health Care,Health Care,3240,3080,2935,3240,3440,3630,-0.067901235,-0.074931849,-0.019480519,-0.033825473,0.028960818,-0.028276888,-0.067901235,-0.117419868,-0.122093023,-0.241646409,-0.168044077,-0.278379104,0.277676856
Asia Pacific,JP,TSE,Kobayashi Pharmaceutical Co. Ltd.,JPY,4967.T,JP3301100008,6149457,3250,94208595000,953817906,Health Care,Health Care,3280,3230,3560,3130,3410,3840,-0.009146341,-0.016620132,0.00619195,-0.008528591,-0.087078652,-0.117340195,0.038338658,0.00657822,-0.046920821,-0.157114621,-0.153645833,-0.248416546,0.256855303
Asia Pacific,JP,TSE,Hisamitsu Pharmaceutical Co. Inc.,JPY,4530.T,JP3784600003,6428907,3040,2.52163E+11,2553034490,Health Care,Health Care,3030,2840,2920,2905,3340,3660,0.00330033,-0.004267342,0.070422535,0.054762305,0.04109589,0.034929633,0.046471601,0.043028212,-0.089820359,-0.172388039,-0.169398907,-0.241636058,0.443832177
Asia Pacific,JP,TSE,Alfresa Holdings Corp.,JPY,2784.T,JP3126340003,6687214,3580,1.49953E+11,1518201189,Health Care,Health Care,3910,3970,3710,3830,3830,4280,-0.084398977,-0.091305153,-0.098236776,-0.111429529,-0.035040431,-0.040755745,-0.065274151,-0.068349843,-0.065274151,-0.15006856,-0.163551402,-0.236297108,0.160495586
Asia Pacific,JP,TSE,Terumo Corp.,JPY,4543.T,JP3546800008,6885074,3630,7.03952E+11,7127187765,Health Care,Health Care,3780,3570,3380,2960,3090,4170,-0.03968254,-0.046926002,0.016806723,0.001930889,0.073964497,0.067603563,0.226351351,0.222316073,0.174757282,0.068188228,-0.129496403,-0.205203864,0.47469453
Asia Pacific,JP,TSE,Kyowa Hakko Kirin Co. Ltd.,JPY,4151.T,JP3256000005,6499550,827,2.37189E+11,2401431663,Health Care,Health Care,873,819,756,749,819,929,-0.052691867,-0.059837203,0.00976801,-0.005004848,0.093915344,0.087436244,0.104138852,0.100505711,0.00976801,-0.081833909,-0.109795479,-0.187216324,0.45298465
Asia Pacific,JP,TSE,Mochida Pharmaceutical Co. Ltd.,JPY,4534.T,JP3922800002,6598004,974,1.04252E+11,1055504002,Health Care,Health Care,1008,983,988,1053,1079,1083,-0.033730159,-0.041018519,-0.009155646,-0.023651652,-0.01417004,-0.020008967,-0.075023742,-0.078067353,-0.097312326,-0.179200366,-0.100646353,-0.178862895,0.256488641
Asia Pacific,JP,TSE,Olympus Corp.,JPY,7733.T,JP3201200007,6658801,1580,3.92791E+11,3976826643,Health Care,Health Care,1746,1634,1481,1283,1482,1751,-0.095074456,-0.101900109,-0.033047736,-0.047194201,0.066846725,0.060527949,0.231488698,0.227436516,0.066126856,-0.030587701,-0.097658481,-0.176134877,0.315561026
Asia Pacific,JP,OSE,Ono Pharmaceutical Co. Ltd.,JPY,4528.OS,JP3197600004,6660107,4310,4.88657E+11,4947423976,Health Care,Health Care,4350,4350,4450,4430,4750,4670,-0.009195402,-0.016668822,-0.009195402,-0.023690827,-0.031460674,-0.03719719,-0.027088036,-0.030289379,-0.092631579,-0.174944237,-0.077087794,-0.157353218,0.407710826
Asia Pacific,JP,TSE,Chugai Pharmaceutical Co. Ltd.,JPY,4519.T,JP3519400000,6196408,1660,3.53638E+11,3580417310,Health Care,Health Care,1654,1561,1593,1639,1746,1723,0.00362757,-0.003942571,0.063420884,0.047863087,0.042059008,0.007613493,0.012812691,-0.018072743,-0.049255441,-0.159098624,-0.036564132,-0.144362992,0.267906189
Asia Pacific,JP,TSE,Taisho Pharmaceutical Co. Ltd.,JPY,4535.T,JP3442800003,6870144,1828,4.19977E+11,4252072637,Health Care,Health Care,1917,1843,1862,1716,1842,1903,-0.046426708,-0.053619301,-0.008138904,-0.022649785,-0.018259936,-0.024074638,0.065268065,0.061762827,-0.007600434,-0.097626761,-0.039411456,-0.12295358,0.344724446
Asia Pacific,JP,TSE,Suzuken Co. Ltd.,JPY,9987.T,JP3398000004,6865560,2575,2.232E+11,2259799917,Health Care,Health Care,2685,2590,2560,2650,2335,2670,-0.040968343,-0.048202106,-0.005791506,-0.020336729,0.005859375,-9.81822E-05,-0.028301887,-0.031499235,0.102783726,0.002743811,-0.035580524,-0.119455824,0.249775639
